ActivityHour,ActivityDay,Id,Calories,TotalIntensity,AverageIntensity,StepTotal
14:00,2016-04-29,8583815059,308,75,1.25,2483
15:00,2016-04-29,8583815059,336,103,1.716667,3085
16:00,2016-04-29,8583815059,197,43,0.716667,1061
17:00,2016-04-29,8583815059,125,12,0.2,364
18:00,2016-04-29,8583815059,136,19,0.316667,313
19:00,2016-04-29,8583815059,105,7,0.116667,103
20:00,2016-04-29,8583815059,97,4,0.066667,39
21:00,2016-04-29,8583815059,116,12,0.2,149
22:00,2016-04-29,8583815059,116,10,0.166667,173
23:00,2016-04-29,8583815059,95,3,0.05,87
00:00,2016-04-30,8583815059,103,6,0.1,166
01:00,2016-04-30,8583815059,84,0,0.0,0
02:00,2016-04-30,8583815059,84,0,0.0,0
03:00,2016-04-30,8583815059,84,0,0.0,0
04:00,2016-04-30,8583815059,84,0,0.0,0
05:00,2016-04-30,8583815059,84,0,0.0,0
06:00,2016-04-30,8583815059,84,0,0.0,0
07:00,2016-04-30,8583815059,84,0,0.0,0
08:00,2016-04-30,8583815059,84,0,0.0,0
09:00,2016-04-30,8583815059,88,1,0.016667,45
10:00,2016-04-30,8583815059,147,21,0.35,468
11:00,2016-04-30,8583815059,156,21,0.35,656
12:00,2016-04-30,8583815059,253,67,1.116667,1823
13:00,2016-04-30,8583815059,248,59,0.983333,1651
14:00,2016-04-30,8583815059,161,23,0.383333,728
15:00,2016-04-30,8583815059,214,33,0.55,1327
16:00,2016-04-30,8583815059,148,21,0.35,556
17:00,2016-04-30,8583815059,154,25,0.416667,498
18:00,2016-04-30,8583815059,136,18,0.3,343
19:00,2016-04-30,8583815059,120,13,0.216667,169
20:00,2016-04-30,8583815059,134,18,0.3,279
21:00,2016-04-30,8583815059,126,15,0.25,228
22:00,2016-04-30,8583815059,168,20,0.333333,860
23:00,2016-04-30,8583815059,135,18,0.3,288
00:00,2016-05-01,8583815059,226,55,0.916667,1361
01:00,2016-05-01,8583815059,98,6,0.1,67
02:00,2016-05-01,8583815059,84,0,0.0,0
03:00,2016-05-01,8583815059,84,0,0.0,0
04:00,2016-05-01,8583815059,84,0,0.0,0
05:00,2016-05-01,8583815059,84,0,0.0,0
06:00,2016-05-01,8583815059,84,0,0.0,0
07:00,2016-05-01,8583815059,84,0,0.0,0
08:00,2016-05-01,8583815059,84,0,0.0,0
09:00,2016-05-01,8583815059,84,0,0.0,0
10:00,2016-05-01,8583815059,153,21,0.35,624
11:00,2016-05-01,8583815059,209,38,0.633333,1179
12:00,2016-05-01,8583815059,152,25,0.416667,460
13:00,2016-05-01,8583815059,86,0,0.0,0
14:00,2016-05-01,8583815059,89,1,0.016667,6
15:00,2016-05-01,8583815059,87,0,0.0,0
16:00,2016-05-01,8583815059,99,5,0.083333,76
17:00,2016-05-01,8583815059,87,0,0.0,0
18:00,2016-05-01,8583815059,85,0,0.0,0
19:00,2016-05-01,8583815059,84,0,0.0,0
20:00,2016-05-01,8583815059,84,0,0.0,0
21:00,2016-05-01,8583815059,84,0,0.0,0
22:00,2016-05-01,8583815059,84,0,0.0,0
23:00,2016-05-01,8583815059,84,0,0.0,0
00:00,2016-05-02,8583815059,84,0,0.0,0
01:00,2016-05-02,8583815059,84,0,0.0,0
02:00,2016-05-02,8583815059,84,0,0.0,0
03:00,2016-05-02,8583815059,84,0,0.0,0
04:00,2016-05-02,8583815059,84,0,0.0,0
05:00,2016-05-02,8583815059,84,0,0.0,0
06:00,2016-05-02,8583815059,84,0,0.0,0
07:00,2016-05-02,8583815059,84,0,0.0,0
08:00,2016-05-02,8583815059,84,0,0.0,0
09:00,2016-05-02,8583815059,84,0,0.0,0
10:00,2016-05-02,8583815059,84,0,0.0,0
11:00,2016-05-02,8583815059,84,0,0.0,0
12:00,2016-05-02,8583815059,84,0,0.0,0
13:00,2016-05-02,8583815059,84,0,0.0,0
14:00,2016-05-02,8583815059,84,0,0.0,0
15:00,2016-05-02,8583815059,84,0,0.0,0
16:00,2016-05-02,8583815059,84,0,0.0,0
17:00,2016-05-02,8583815059,84,0,0.0,0
18:00,2016-05-02,8583815059,84,0,0.0,0
19:00,2016-05-02,8583815059,84,0,0.0,0
20:00,2016-05-02,8583815059,84,0,0.0,0
21:00,2016-05-02,8583815059,84,0,0.0,0
22:00,2016-05-02,8583815059,84,0,0.0,0
23:00,2016-05-02,8583815059,84,0,0.0,0
00:00,2016-05-03,8583815059,84,0,0.0,0
01:00,2016-05-03,8583815059,84,0,0.0,0
02:00,2016-05-03,8583815059,84,0,0.0,0
03:00,2016-05-03,8583815059,84,0,0.0,0
04:00,2016-05-03,8583815059,84,0,0.0,0
05:00,2016-05-03,8583815059,84,0,0.0,0
06:00,2016-05-03,8583815059,84,0,0.0,0
07:00,2016-05-03,8583815059,84,0,0.0,0
08:00,2016-05-03,8583815059,84,0,0.0,0
09:00,2016-05-03,8583815059,84,0,0.0,0
10:00,2016-05-03,8583815059,84,0,0.0,0
11:00,2016-05-03,8583815059,84,0,0.0,0
12:00,2016-05-03,8583815059,84,0,0.0,0
13:00,2016-05-03,8583815059,84,0,0.0,0
14:00,2016-05-03,8583815059,84,0,0.0,0
15:00,2016-05-03,8583815059,84,0,0.0,0
16:00,2016-05-03,8583815059,84,0,0.0,0
17:00,2016-05-03,8583815059,84,0,0.0,0
18:00,2016-05-03,8583815059,84,0,0.0,0
19:00,2016-05-03,8583815059,84,0,0.0,0
20:00,2016-05-03,8583815059,84,0,0.0,0
21:00,2016-05-03,8583815059,84,0,0.0,0
22:00,2016-05-03,8583815059,84,0,0.0,0
23:00,2016-05-03,8583815059,84,0,0.0,0
00:00,2016-05-04,8583815059,84,0,0.0,0
01:00,2016-05-04,8583815059,84,0,0.0,0
02:00,2016-05-04,8583815059,84,0,0.0,0
03:00,2016-05-04,8583815059,84,0,0.0,0
04:00,2016-05-04,8583815059,84,0,0.0,0
05:00,2016-05-04,8583815059,84,0,0.0,0
06:00,2016-05-04,8583815059,84,0,0.0,0
07:00,2016-05-04,8583815059,84,0,0.0,0
08:00,2016-05-04,8583815059,84,0,0.0,0
09:00,2016-05-04,8583815059,84,0,0.0,0
10:00,2016-05-04,8583815059,84,0,0.0,0
11:00,2016-05-04,8583815059,84,0,0.0,0
12:00,2016-05-04,8583815059,84,0,0.0,0
13:00,2016-05-04,8583815059,84,0,0.0,0
14:00,2016-05-04,8583815059,84,0,0.0,0
15:00,2016-05-04,8583815059,84,0,0.0,0
16:00,2016-05-04,8583815059,84,0,0.0,0
17:00,2016-05-04,8583815059,84,0,0.0,0
18:00,2016-05-04,8583815059,84,0,0.0,0
19:00,2016-05-04,8583815059,84,0,0.0,0
20:00,2016-05-04,8583815059,84,0,0.0,0
21:00,2016-05-04,8583815059,84,0,0.0,0
22:00,2016-05-04,8583815059,84,0,0.0,0
23:00,2016-05-04,8583815059,84,0,0.0,0
00:00,2016-05-05,8583815059,84,0,0.0,0
01:00,2016-05-05,8583815059,84,0,0.0,0
02:00,2016-05-05,8583815059,84,0,0.0,0
03:00,2016-05-05,8583815059,84,0,0.0,0
04:00,2016-05-05,8583815059,84,0,0.0,0
05:00,2016-05-05,8583815059,84,0,0.0,0
06:00,2016-05-05,8583815059,84,0,0.0,0
07:00,2016-05-05,8583815059,84,0,0.0,0
08:00,2016-05-05,8583815059,84,0,0.0,0
09:00,2016-05-05,8583815059,84,0,0.0,0
10:00,2016-05-05,8583815059,84,0,0.0,0
11:00,2016-05-05,8583815059,84,0,0.0,0
12:00,2016-05-05,8583815059,84,0,0.0,0
13:00,2016-05-05,8583815059,84,0,0.0,0
14:00,2016-05-05,8583815059,84,0,0.0,0
15:00,2016-05-05,8583815059,84,0,0.0,0
16:00,2016-05-05,8583815059,84,0,0.0,0
17:00,2016-05-05,8583815059,84,0,0.0,0
18:00,2016-05-05,8583815059,165,24,0.4,776
19:00,2016-05-05,8583815059,118,12,0.2,184
20:00,2016-05-05,8583815059,122,13,0.216667,206
21:00,2016-05-05,8583815059,103,7,0.116667,88
22:00,2016-05-05,8583815059,115,11,0.183333,201
23:00,2016-05-05,8583815059,95,3,0.05,52
00:00,2016-05-06,8583815059,87,1,0.016667,8
01:00,2016-05-06,8583815059,84,0,0.0,0
02:00,2016-05-06,8583815059,84,0,0.0,0
03:00,2016-05-06,8583815059,84,0,0.0,0
04:00,2016-05-06,8583815059,84,0,0.0,0
05:00,2016-05-06,8583815059,84,0,0.0,0
06:00,2016-05-06,8583815059,84,0,0.0,0
07:00,2016-05-06,8583815059,84,0,0.0,0
08:00,2016-05-06,8583815059,84,0,0.0,0
09:00,2016-05-06,8583815059,84,0,0.0,0
10:00,2016-05-06,8583815059,97,5,0.083333,53
11:00,2016-05-06,8583815059,147,18,0.3,579
12:00,2016-05-06,8583815059,221,44,0.733333,1460
13:00,2016-05-06,8583815059,234,55,0.916667,1608
14:00,2016-05-06,8583815059,127,11,0.183333,395
15:00,2016-05-06,8583815059,89,1,0.016667,4
16:00,2016-05-06,8583815059,89,1,0.016667,13
17:00,2016-05-06,8583815059,94,3,0.05,64
18:00,2016-05-06,8583815059,84,0,0.0,0
19:00,2016-05-06,8583815059,173,30,0.5,700
20:00,2016-05-06,8583815059,169,26,0.433333,745
21:00,2016-05-06,8583815059,100,5,0.083333,45
22:00,2016-05-06,8583815059,109,9,0.15,72
23:00,2016-05-06,8583815059,105,7,0.116667,97
00:00,2016-05-07,8583815059,97,5,0.083333,76
01:00,2016-05-07,8583815059,84,0,0.0,0
02:00,2016-05-07,8583815059,84,0,0.0,0
03:00,2016-05-07,8583815059,84,0,0.0,0
04:00,2016-05-07,8583815059,84,0,0.0,0
05:00,2016-05-07,8583815059,84,0,0.0,0
06:00,2016-05-07,8583815059,84,0,0.0,0
07:00,2016-05-07,8583815059,84,0,0.0,0
08:00,2016-05-07,8583815059,84,0,0.0,0
09:00,2016-05-07,8583815059,137,18,0.3,424
10:00,2016-05-07,8583815059,116,10,0.166667,232
11:00,2016-05-07,8583815059,151,13,0.216667,709
12:00,2016-05-07,8583815059,154,19,0.316667,634
13:00,2016-05-07,8583815059,146,20,0.333333,474
14:00,2016-05-07,8583815059,145,20,0.333333,448
15:00,2016-05-07,8583815059,148,24,0.4,449
16:00,2016-05-07,8583815059,104,6,0.1,132
17:00,2016-05-07,8583815059,102,6,0.1,115
18:00,2016-05-07,8583815059,151,22,0.366667,589
19:00,2016-05-07,8583815059,175,26,0.433333,889
20:00,2016-05-07,8583815059,144,21,0.35,379
21:00,2016-05-07,8583815059,143,22,0.366667,299
22:00,2016-05-07,8583815059,111,9,0.15,117
23:00,2016-05-07,8583815059,113,9,0.15,151
00:00,2016-05-08,8583815059,100,5,0.083333,56
01:00,2016-05-08,8583815059,106,8,0.133333,148
02:00,2016-05-08,8583815059,84,0,0.0,0
03:00,2016-05-08,8583815059,84,0,0.0,0
04:00,2016-05-08,8583815059,84,0,0.0,0
05:00,2016-05-08,8583815059,84,0,0.0,0
06:00,2016-05-08,8583815059,84,0,0.0,0
07:00,2016-05-08,8583815059,84,0,0.0,0
08:00,2016-05-08,8583815059,84,0,0.0,0
09:00,2016-05-08,8583815059,84,0,0.0,0
10:00,2016-05-08,8583815059,102,6,0.1,108
11:00,2016-05-08,8583815059,132,15,0.25,401
12:00,2016-05-08,8583815059,296,79,1.316667,2484
13:00,2016-05-08,8583815059,303,83,1.383333,2457
14:00,2016-05-08,8583815059,250,62,1.033333,1787
15:00,2016-05-08,8583815059,120,11,0.183333,304
16:00,2016-05-08,8583815059,90,2,0.033333,52
17:00,2016-05-08,8583815059,84,0,0.0,0
18:00,2016-05-08,8583815059,110,9,0.15,175
19:00,2016-05-08,8583815059,186,38,0.633333,962
20:00,2016-05-08,8583815059,119,12,0.2,225
21:00,2016-05-08,8583815059,86,0,0.0,0
22:00,2016-05-08,8583815059,88,1,0.016667,16
23:00,2016-05-08,8583815059,95,4,0.066667,42
00:00,2016-05-09,8583815059,84,0,0.0,0
01:00,2016-05-09,8583815059,84,0,0.0,0
02:00,2016-05-09,8583815059,84,0,0.0,0
03:00,2016-05-09,8583815059,84,0,0.0,0
04:00,2016-05-09,8583815059,84,0,0.0,0
05:00,2016-05-09,8583815059,84,0,0.0,0
06:00,2016-05-09,8583815059,84,0,0.0,0
07:00,2016-05-09,8583815059,84,0,0.0,0
08:00,2016-05-09,8583815059,84,0,0.0,0
09:00,2016-05-09,8583815059,100,5,0.083333,122
10:00,2016-05-09,8583815059,86,0,0.0,0
11:00,2016-05-09,8583815059,99,5,0.083333,75
12:00,2016-05-09,8583815059,93,3,0.05,28
13:00,2016-05-09,8583815059,86,0,0.0,0
14:00,2016-05-09,8583815059,153,26,0.433333,547
15:00,2016-05-09,8583815059,597,176,2.933333,6554
16:00,2016-05-09,8583815059,172,31,0.516667,1066
17:00,2016-05-09,8583815059,87,0,0.0,0
18:00,2016-05-09,8583815059,89,1,0.016667,11
19:00,2016-05-09,8583815059,162,28,0.466667,570
20:00,2016-05-09,8583815059,154,25,0.416667,483
21:00,2016-05-09,8583815059,105,7,0.116667,99
22:00,2016-05-09,8583815059,112,8,0.133333,274
23:00,2016-05-09,8583815059,87,1,0.016667,5
00:00,2016-05-10,8583815059,113,11,0.183333,194
01:00,2016-05-10,8583815059,84,0,0.0,0
02:00,2016-05-10,8583815059,84,0,0.0,0
03:00,2016-05-10,8583815059,84,0,0.0,0
04:00,2016-05-10,8583815059,84,0,0.0,0
05:00,2016-05-10,8583815059,84,0,0.0,0
06:00,2016-05-10,8583815059,84,0,0.0,0
07:00,2016-05-10,8583815059,84,0,0.0,0
08:00,2016-05-10,8583815059,84,0,0.0,0
09:00,2016-05-10,8583815059,119,12,0.2,225
10:00,2016-05-10,8583815059,125,12,0.2,331
11:00,2016-05-10,8583815059,151,29,0.483333,664
12:00,2016-05-10,8583815059,312,82,1.366667,2631
13:00,2016-05-10,8583815059,292,73,1.216667,2371
14:00,2016-05-10,8583815059,180,18,0.3,1049
15:00,2016-05-10,8583815059,85,0,0.0,0
16:00,2016-05-10,8583815059,95,3,0.05,69
17:00,2016-05-10,8583815059,87,1,0.016667,7
18:00,2016-05-10,8583815059,97,5,0.083333,55
19:00,2016-05-10,8583815059,125,13,0.216667,298
20:00,2016-05-10,8583815059,103,6,0.1,127
21:00,2016-05-10,8583815059,99,5,0.083333,108
22:00,2016-05-10,8583815059,91,2,0.033333,54
23:00,2016-05-10,8583815059,93,3,0.05,34
00:00,2016-05-11,8583815059,103,6,0.1,175
01:00,2016-05-11,8583815059,84,0,0.0,0
02:00,2016-05-11,8583815059,84,0,0.0,0
03:00,2016-05-11,8583815059,84,0,0.0,0
04:00,2016-05-11,8583815059,84,0,0.0,0
05:00,2016-05-11,8583815059,84,0,0.0,0
06:00,2016-05-11,8583815059,84,0,0.0,0
07:00,2016-05-11,8583815059,84,0,0.0,0
08:00,2016-05-11,8583815059,84,0,0.0,0
09:00,2016-05-11,8583815059,96,4,0.066667,79
10:00,2016-05-11,8583815059,85,0,0.0,0
11:00,2016-05-11,8583815059,100,6,0.1,105
12:00,2016-05-11,8583815059,147,20,0.333333,473
13:00,2016-05-11,8583815059,284,80,1.333333,2278
14:00,2016-05-11,8583815059,320,97,1.616667,2751
15:00,2016-05-11,8583815059,138,17,0.283333,552
16:00,2016-05-11,8583815059,188,38,0.633333,1068
17:00,2016-05-11,8583815059,125,11,0.183333,331
18:00,2016-05-11,8583815059,109,8,0.133333,179
19:00,2016-05-11,8583815059,89,1,0.016667,17
20:00,2016-05-11,8583815059,160,29,0.483333,429
21:00,2016-05-11,8583815059,113,10,0.166667,160
00:00,2016-04-12,8792009665,70,0,0.0,0
01:00,2016-04-12,8792009665,70,0,0.0,0
02:00,2016-04-12,8792009665,81,3,0.05,7
03:00,2016-04-12,8792009665,70,0,0.0,0
04:00,2016-04-12,8792009665,70,0,0.0,0
05:00,2016-04-12,8792009665,70,0,0.0,0
06:00,2016-04-12,8792009665,70,0,0.0,0
07:00,2016-04-12,8792009665,70,0,0.0,0
08:00,2016-04-12,8792009665,77,3,0.05,13
09:00,2016-04-12,8792009665,71,0,0.0,0
10:00,2016-04-12,8792009665,84,6,0.1,69
11:00,2016-04-12,8792009665,78,3,0.05,81
12:00,2016-04-12,8792009665,130,16,0.266667,291
13:00,2016-04-12,8792009665,76,1,0.016667,7
14:00,2016-04-12,8792009665,73,1,0.016667,7
15:00,2016-04-12,8792009665,90,5,0.083333,83
16:00,2016-04-12,8792009665,90,7,0.116667,135
17:00,2016-04-12,8792009665,74,2,0.033333,23
18:00,2016-04-12,8792009665,144,22,0.366667,781
19:00,2016-04-12,8792009665,150,29,0.483333,700
20:00,2016-04-12,8792009665,83,4,0.066667,119
21:00,2016-04-12,8792009665,74,1,0.016667,16
22:00,2016-04-12,8792009665,78,3,0.05,32
23:00,2016-04-12,8792009665,97,10,0.166667,192
00:00,2016-04-13,8792009665,101,12,0.2,162
01:00,2016-04-13,8792009665,77,3,0.05,19
02:00,2016-04-13,8792009665,72,1,0.016667,9
03:00,2016-04-13,8792009665,70,0,0.0,0
04:00,2016-04-13,8792009665,71,0,0.0,0
05:00,2016-04-13,8792009665,71,0,0.0,0
06:00,2016-04-13,8792009665,73,1,0.016667,8
07:00,2016-04-13,8792009665,78,3,0.05,62
08:00,2016-04-13,8792009665,71,0,0.0,0
09:00,2016-04-13,8792009665,70,0,0.0,0
10:00,2016-04-13,8792009665,81,4,0.066667,91
11:00,2016-04-13,8792009665,91,8,0.133333,113
12:00,2016-04-13,8792009665,77,2,0.033333,10
13:00,2016-04-13,8792009665,97,7,0.116667,187
14:00,2016-04-13,8792009665,71,0,0.0,0
15:00,2016-04-13,8792009665,80,4,0.066667,49
16:00,2016-04-13,8792009665,73,1,0.016667,15
17:00,2016-04-13,8792009665,82,4,0.066667,96
18:00,2016-04-13,8792009665,88,7,0.116667,83
19:00,2016-04-13,8792009665,114,11,0.183333,206
20:00,2016-04-13,8792009665,91,7,0.116667,64
21:00,2016-04-13,8792009665,77,2,0.033333,74
22:00,2016-04-13,8792009665,85,5,0.083333,72
23:00,2016-04-13,8792009665,75,0,0.0,0
00:00,2016-04-14,8792009665,131,15,0.25,279
01:00,2016-04-14,8792009665,84,4,0.066667,45
02:00,2016-04-14,8792009665,75,2,0.033333,13
03:00,2016-04-14,8792009665,70,0,0.0,0
04:00,2016-04-14,8792009665,71,0,0.0,0
05:00,2016-04-14,8792009665,70,0,0.0,0
06:00,2016-04-14,8792009665,72,1,0.016667,7
07:00,2016-04-14,8792009665,71,0,0.0,0
08:00,2016-04-14,8792009665,72,1,0.016667,7
09:00,2016-04-14,8792009665,71,0,0.0,0
10:00,2016-04-14,8792009665,71,0,0.0,0
11:00,2016-04-14,8792009665,105,13,0.216667,227
12:00,2016-04-14,8792009665,98,10,0.166667,148
13:00,2016-04-14,8792009665,81,2,0.033333,15
14:00,2016-04-14,8792009665,72,0,0.0,0
15:00,2016-04-14,8792009665,80,3,0.05,50
16:00,2016-04-14,8792009665,77,3,0.05,25
17:00,2016-04-14,8792009665,95,7,0.116667,110
18:00,2016-04-14,8792009665,110,13,0.216667,165
19:00,2016-04-14,8792009665,70,0,0.0,0
20:00,2016-04-14,8792009665,70,0,0.0,0
21:00,2016-04-14,8792009665,82,3,0.05,43
22:00,2016-04-14,8792009665,74,1,0.016667,5
23:00,2016-04-14,8792009665,88,6,0.1,80
00:00,2016-04-15,8792009665,105,12,0.2,227
01:00,2016-04-15,8792009665,77,3,0.05,43
02:00,2016-04-15,8792009665,77,2,0.033333,49
03:00,2016-04-15,8792009665,78,4,0.066667,29
04:00,2016-04-15,8792009665,72,1,0.016667,7
05:00,2016-04-15,8792009665,70,0,0.0,0
06:00,2016-04-15,8792009665,71,0,0.0,0
07:00,2016-04-15,8792009665,71,0,0.0,0
08:00,2016-04-15,8792009665,71,0,0.0,0
09:00,2016-04-15,8792009665,76,2,0.033333,34
10:00,2016-04-15,8792009665,82,4,0.066667,99
11:00,2016-04-15,8792009665,96,11,0.183333,185
12:00,2016-04-15,8792009665,81,4,0.066667,85
13:00,2016-04-15,8792009665,74,2,0.033333,13
14:00,2016-04-15,8792009665,71,0,0.0,0
15:00,2016-04-15,8792009665,77,3,0.05,30
16:00,2016-04-15,8792009665,95,10,0.166667,239
17:00,2016-04-15,8792009665,80,4,0.066667,86
18:00,2016-04-15,8792009665,144,29,0.483333,724
19:00,2016-04-15,8792009665,106,15,0.25,246
20:00,2016-04-15,8792009665,93,9,0.15,215
21:00,2016-04-15,8792009665,71,0,0.0,0
22:00,2016-04-15,8792009665,88,7,0.116667,94
23:00,2016-04-15,8792009665,82,4,0.066667,78
00:00,2016-04-16,8792009665,83,4,0.066667,98
01:00,2016-04-16,8792009665,90,8,0.133333,146
02:00,2016-04-16,8792009665,70,0,0.0,0
03:00,2016-04-16,8792009665,70,0,0.0,0
04:00,2016-04-16,8792009665,70,0,0.0,0
05:00,2016-04-16,8792009665,70,0,0.0,0
06:00,2016-04-16,8792009665,70,0,0.0,0
07:00,2016-04-16,8792009665,70,0,0.0,0
08:00,2016-04-16,8792009665,70,0,0.0,0
09:00,2016-04-16,8792009665,70,0,0.0,0
10:00,2016-04-16,8792009665,70,0,0.0,0
11:00,2016-04-16,8792009665,70,0,0.0,0
12:00,2016-04-16,8792009665,70,0,0.0,0
13:00,2016-04-16,8792009665,70,0,0.0,0
14:00,2016-04-16,8792009665,70,0,0.0,0
15:00,2016-04-16,8792009665,70,0,0.0,0
16:00,2016-04-16,8792009665,70,0,0.0,0
17:00,2016-04-16,8792009665,70,0,0.0,0
18:00,2016-04-16,8792009665,70,0,0.0,0
19:00,2016-04-16,8792009665,70,0,0.0,0
20:00,2016-04-16,8792009665,70,0,0.0,0
21:00,2016-04-16,8792009665,70,0,0.0,0
22:00,2016-04-16,8792009665,70,0,0.0,0
23:00,2016-04-16,8792009665,70,0,0.0,0
00:00,2016-04-17,8792009665,70,0,0.0,0
01:00,2016-04-17,8792009665,70,0,0.0,0
02:00,2016-04-17,8792009665,70,0,0.0,0
03:00,2016-04-17,8792009665,70,0,0.0,0
04:00,2016-04-17,8792009665,70,0,0.0,0
05:00,2016-04-17,8792009665,70,0,0.0,0
06:00,2016-04-17,8792009665,70,0,0.0,0
07:00,2016-04-17,8792009665,70,0,0.0,0
08:00,2016-04-17,8792009665,70,0,0.0,0
09:00,2016-04-17,8792009665,70,0,0.0,0
10:00,2016-04-17,8792009665,70,0,0.0,0
11:00,2016-04-17,8792009665,70,0,0.0,0
12:00,2016-04-17,8792009665,70,0,0.0,0
13:00,2016-04-17,8792009665,70,0,0.0,0
14:00,2016-04-17,8792009665,70,0,0.0,0
15:00,2016-04-17,8792009665,70,0,0.0,0
16:00,2016-04-17,8792009665,70,0,0.0,0
17:00,2016-04-17,8792009665,70,0,0.0,0
18:00,2016-04-17,8792009665,70,0,0.0,0
19:00,2016-04-17,8792009665,70,0,0.0,0
20:00,2016-04-17,8792009665,70,0,0.0,0
21:00,2016-04-17,8792009665,70,0,0.0,0
22:00,2016-04-17,8792009665,70,0,0.0,0
23:00,2016-04-17,8792009665,70,0,0.0,0
00:00,2016-04-18,8792009665,70,0,0.0,0
01:00,2016-04-18,8792009665,70,0,0.0,0
02:00,2016-04-18,8792009665,70,0,0.0,0
03:00,2016-04-18,8792009665,70,0,0.0,0
04:00,2016-04-18,8792009665,70,0,0.0,0
05:00,2016-04-18,8792009665,70,0,0.0,0
06:00,2016-04-18,8792009665,70,0,0.0,0
07:00,2016-04-18,8792009665,70,0,0.0,0
08:00,2016-04-18,8792009665,70,0,0.0,0
09:00,2016-04-18,8792009665,70,0,0.0,0
10:00,2016-04-18,8792009665,70,0,0.0,0
11:00,2016-04-18,8792009665,70,0,0.0,0
12:00,2016-04-18,8792009665,70,0,0.0,0
13:00,2016-04-18,8792009665,70,0,0.0,0
14:00,2016-04-18,8792009665,70,0,0.0,0
15:00,2016-04-18,8792009665,70,0,0.0,0
16:00,2016-04-18,8792009665,70,0,0.0,0
17:00,2016-04-18,8792009665,70,0,0.0,0
18:00,2016-04-18,8792009665,70,0,0.0,0
19:00,2016-04-18,8792009665,70,0,0.0,0
20:00,2016-04-18,8792009665,70,0,0.0,0
21:00,2016-04-18,8792009665,70,0,0.0,0
22:00,2016-04-18,8792009665,70,0,0.0,0
23:00,2016-04-18,8792009665,70,0,0.0,0
00:00,2016-04-19,8792009665,70,0,0.0,0
01:00,2016-04-19,8792009665,70,0,0.0,0
02:00,2016-04-19,8792009665,70,0,0.0,0
03:00,2016-04-19,8792009665,70,0,0.0,0
04:00,2016-04-19,8792009665,70,0,0.0,0
05:00,2016-04-19,8792009665,70,0,0.0,0
06:00,2016-04-19,8792009665,70,0,0.0,0
07:00,2016-04-19,8792009665,70,0,0.0,0
08:00,2016-04-19,8792009665,70,0,0.0,0
09:00,2016-04-19,8792009665,70,0,0.0,0
10:00,2016-04-19,8792009665,70,0,0.0,0
11:00,2016-04-19,8792009665,70,0,0.0,0
12:00,2016-04-19,8792009665,70,0,0.0,0
13:00,2016-04-19,8792009665,70,0,0.0,0
14:00,2016-04-19,8792009665,70,0,0.0,0
15:00,2016-04-19,8792009665,70,0,0.0,0
16:00,2016-04-19,8792009665,70,0,0.0,0
17:00,2016-04-19,8792009665,70,0,0.0,0
18:00,2016-04-19,8792009665,70,0,0.0,0
19:00,2016-04-19,8792009665,70,0,0.0,0
20:00,2016-04-19,8792009665,70,0,0.0,0
21:00,2016-04-19,8792009665,70,0,0.0,0
22:00,2016-04-19,8792009665,70,0,0.0,0
23:00,2016-04-19,8792009665,70,0,0.0,0
00:00,2016-04-20,8792009665,70,0,0.0,0
01:00,2016-04-20,8792009665,71,0,0.0,0
02:00,2016-04-20,8792009665,74,2,0.033333,10
03:00,2016-04-20,8792009665,70,0,0.0,0
04:00,2016-04-20,8792009665,71,0,0.0,0
05:00,2016-04-20,8792009665,72,1,0.016667,5
06:00,2016-04-20,8792009665,71,0,0.0,0
07:00,2016-04-20,8792009665,70,0,0.0,0
08:00,2016-04-20,8792009665,70,0,0.0,0
09:00,2016-04-20,8792009665,75,2,0.033333,33
10:00,2016-04-20,8792009665,72,0,0.0,0
11:00,2016-04-20,8792009665,92,8,0.133333,142
12:00,2016-04-20,8792009665,113,13,0.216667,184
13:00,2016-04-20,8792009665,74,0,0.0,0
14:00,2016-04-20,8792009665,76,1,0.016667,6
15:00,2016-04-20,8792009665,74,1,0.016667,4
16:00,2016-04-20,8792009665,85,5,0.083333,119
17:00,2016-04-20,8792009665,221,47,0.783333,1125
18:00,2016-04-20,8792009665,101,10,0.166667,116
19:00,2016-04-20,8792009665,110,12,0.2,220
20:00,2016-04-20,8792009665,170,33,0.55,698
21:00,2016-04-20,8792009665,118,15,0.25,327
22:00,2016-04-20,8792009665,91,8,0.133333,151
23:00,2016-04-20,8792009665,78,1,0.016667,7
00:00,2016-04-21,8792009665,102,9,0.15,144
01:00,2016-04-21,8792009665,70,0,0.0,0
02:00,2016-04-21,8792009665,70,0,0.0,0
03:00,2016-04-21,8792009665,70,0,0.0,0
04:00,2016-04-21,8792009665,70,0,0.0,0
05:00,2016-04-21,8792009665,70,0,0.0,0
06:00,2016-04-21,8792009665,70,0,0.0,0
07:00,2016-04-21,8792009665,70,0,0.0,0
08:00,2016-04-21,8792009665,70,0,0.0,0
09:00,2016-04-21,8792009665,70,0,0.0,0
10:00,2016-04-21,8792009665,70,0,0.0,0
11:00,2016-04-21,8792009665,70,0,0.0,0
12:00,2016-04-21,8792009665,70,0,0.0,0
13:00,2016-04-21,8792009665,70,0,0.0,0
14:00,2016-04-21,8792009665,70,0,0.0,0
15:00,2016-04-21,8792009665,70,0,0.0,0
16:00,2016-04-21,8792009665,70,0,0.0,0
17:00,2016-04-21,8792009665,70,0,0.0,0
